Model,DPO4034
Firmware Version,2.58

Waveform Type,Analog,Analog,Analog,Analog
Point Format,ENV,,,
Horizontal Units,s,,,
Horizontal Scale,100,,,
Horizontal Delay,0,0,0,0
Sample Interval,0.01,,,
Record Length,100000,,,
Gating,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1,1,1
Vertical Units,V,V,V,V
Vertical Offset,0,0,0,0
Vertical Scale,2,2,2,2
Vertical Position,0,2.04,-2.02,-4.02
Label,,,,
TIME,CH1,CH2,CH3,CH4
-8.95100e+01,-1.04,0.32,-0.6,0.44
-8.95000e+01,-0.8,0,-0.2,0.36
-8.94900e+01,0.16,-0.32,-0.2,0.28
-8.94800e+01,0,0.4,0.68,0.2
-8.94700e+01,-0.08,0.64,0.84,0.12
-8.94600e+01,-0.64,0.88,1,0.36
-8.94500e+01,-0.4,0.64,1.48,0.52
-8.94400e+01,-0.32,-0.32,1.4,0.92
-8.94300e+01,0,-0.4,1.24,0.6
-8.94200e+01,0,0.32,0.68,0.92
-8.94100e+01,0,0.48,1,0.28
-8.94000e+01,-0.64,0,0.76,0.6
-8.93900e+01,-0.32,0.24,0.2,0.6
-8.93800e+01,0.48,0.96,0.2,0.6
-8.93700e+01,0,0.4,-0.04,0.6
-8.93600e+01,-0.08,1.28,-0.2,0.36
-8.93500e+01,-0.24,0.96,-1,0.2
-8.93400e+01,-0.64,0.88,-1,0.76
-8.93300e+01,0.24,0.64,-0.44,0.52
-8.93200e+01,0.32,1.04,-0.92,0.2
-8.93100e+01,0.24,0.72,0.36,0.28
-8.93000e+01,0.48,0.32,0.04,0.44
-8.92900e+01,-0.08,0.32,0.12,0.76
-8.92800e+01,-0.08,0.4,-0.28,0.52
-8.92700e+01,0.56,0.64,0.2,0.6
-8.92600e+01,-0.56,-0.16,0.52,0.76
-8.92500e+01,-1.2,0.32,0.28,0.92
-8.92400e+01,-0.32,1.12,0.76,0.28
-8.92300e+01,0.24,0.8,0.12,0.52
-8.92200e+01,0.16,-0.08,-0.2,0.44
-8.92100e+01,-0.16,0.24,0.44,0.68
-8.92000e+01,0.72,0.88,0.68,0.36
-8.91900e+01,-0.08,0.4,0.76,0.36
-8.91800e+01,0,0.4,0.52,0.68
-8.91700e+01,0.56,-0.24,0.28,0.36
-8.91600e+01,-0.08,-0.56,-0.52,0.52
-8.91500e+01,-0.16,0.88,-0.44,0.28
-8.91400e+01,0.56,0.8,-0.04,0.52
-8.91300e+01,0.08,-0.16,0.12,0.6
-8.91200e+01,0.48,0,0.6,0.84
-8.91100e+01,0.16,0.48,0.12,0.36
-8.91000e+01,-1.44,-0.24,0.76,0.52
-8.90900e+01,-0.32,-0.32,-0.44,0.44
-8.90800e+01,-0.48,0.16,0.2,0.76
-8.90700e+01,0.56,0.16,0.84,0.6
-8.90600e+01,1.44,0.08,1,0.28
-8.90500e+01,0.16,-0.24,0.92,0.28
-8.90400e+01,-0.08,-0.16,0.6,0.6
-8.90300e+01,0.48,-0.96,0.52,0.36
-8.90200e+01,0.32,-1.52,-0.2,0.68
-8.90100e+01,-0.4,0,-0.36,0.52
-8.90000e+01,-0.08,0.48,-0.68,0.44
-8.89900e+01,-0.32,0.08,-0.36,0.6
-8.89800e+01,-0.64,0.24,0.12,0.92
-8.89700e+01,0.64,-0.08,-0.44,0.68
-8.89600e+01,-0.08,-0.72,0.12,0.92
-8.89500e+01,-1.04,-0.08,-0.36,1.16
-8.89400e+01,-0.32,-0.56,0.04,0.76
-8.89300e+01,0.48,0.16,-0.52,0.36
-8.89200e+01,0.56,0,-0.36,0.84
-8.89100e+01,0.08,0.24,-1,0.44
-8.89000e+01,0.48,0.48,-0.68,0.28
-8.88900e+01,0.64,0.4,-0.92,0.36
-8.88800e+01,0.88,0.16,-0.84,0.6
-8.88700e+01,0.16,-0.48,-0.04,0.6
-8.88600e+01,-0.24,-0.24,-0.2,0.6
-8.88500e+01,-0.16,-0.72,-1.16,1
-8.88400e+01,0.16,0,-0.76,0.92
-8.88300e+01,0,-0.16,-1.08,0.92
-8.88200e+01,0.48,0.4,-0.44,0.84
-8.88100e+01,0.4,0.56,-0.68,0.52
-8.88000e+01,-0.24,-0.08,-0.84,0.76
-8.87900e+01,-0.24,0,-0.36,0.76
-8.87800e+01,-0.56,-0.88,0.76,0.92
-8.87700e+01,0,-0.56,-0.12,0.76
-8.87600e+01,0.24,-0.16,0.12,0.92
-8.87500e+01,0.08,0.4,0.28,0.68
-8.87400e+01,0.64,0.88,0.84,0.84
-8.87300e+01,-0.08,-0.16,1.48,0.84
-8.87200e+01,-0.4,-1.04,1.8,0.6
-8.87100e+01,-0.24,-0.4,1.16,0.76
-8.87000e+01,0,-0.16,0.84,0.92
-8.86900e+01,0.48,-0.4,0.84,0.68
-8.86800e+01,0,-0.96,0.28,1.4
-8.86700e+01,-0.32,-0.32,0.44,1.4
-8.86600e+01,0,0.16,-0.28,1.08
-8.86500e+01,0,-0.24,-0.2,0.76
-8.86400e+01,0.32,-0.48,-0.04,0.44
-8.86300e+01,0.4,-1.52,-0.76,0.44
-8.86200e+01,0.08,0.32,-0.92,0.76
-8.86100e+01,0.48,0.64,-0.84,0.68
-8.86000e+01,0.24,0,-0.84,0.6
-8.85900e+01,0.64,-0.24,-0.44,0.6
-8.85800e+01,0.24,0,-0.44,0.52
-8.85700e+01,0,0.64,-0.44,0.84
-8.85600e+01,0.24,-0.32,0.04,1.16
-8.85500e+01,-0.48,-0.24,-0.44,1
-8.85400e+01,-0.08,1.2,-0.68,1
-8.85300e+01,-0.32,0.72,-0.12,1.16
-8.85200e+01,-0.16,0,0.12,1.32
-8.85100e+01,0.16,0.32,0.2,1
-8.85000e+01,0.64,1.04,0.52,0.52
-8.84900e+01,-0.32,0.56,0.68,0.44
-8.84800e+01,-0.32,0.48,-0.36,0.52
-8.84700e+01,-1.2,0.56,0.36,1
-8.84600e+01,-0.32,-0.4,0.28,0.92
-8.84500e+01,-0.32,0.32,-0.04,0.92
-8.84400e+01,0,1.28,-0.36,0.6
-8.84300e+01,0,0.96,0.2,0.84
-8.84200e+01,-1.2,1.2,-0.28,1
-8.84100e+01,-0.24,1.28,-0.2,1
-8.84000e+01,0,0.24,-0.36,0.68
-8.83900e+01,0.72,-0.32,-0.28,0.36
-8.83800e+01,0.32,-0.08,0.04,1
-8.83700e+01,0.4,-0.16,-0.52,0.76
-8.83600e+01,0.64,-0.8,-0.52,0.92
-8.83500e+01,1.36,-1.2,0.44,0.28
-8.83400e+01,0.96,-0.72,-0.12,0.6
-8.83300e+01,0.24,-0.32,0.52,1
-8.83200e+01,0,-0.48,-0.6,0.92
-8.83100e+01,-0.56,0.24,-1,1
-8.83000e+01,0.32,0.4,-0.36,0.52
-8.82900e+01,0.56,-0.4,-0.28,0.68
-8.82800e+01,0.64,0.8,-0.12,0.52
-8.82700e+01,0.32,0.08,1.32,0.52
-8.82600e+01,-0.88,0.08,2.12,1
-8.82500e+01,-0.32,0.56,1.4,0.76
-8.82400e+01,-0.72,-0.16,1.4,1.56
-8.82300e+01,-0.48,0.48,0.92,1.64
-8.82200e+01,0.16,1.36,0.52,1.08
-8.82100e+01,-0.08,1.04,0.6,0.76
-8.82000e+01,-0.16,0.56,-0.12,0.76
-8.81900e+01,0.64,0.64,0.2,0.44
-8.81800e+01,0.96,0.16,-0.76,0.52
-8.81700e+01,0.56,-0.48,-0.28,0.6
-8.81600e+01,-0.16,-0.88,-0.76,0.92
-8.81500e+01,0.32,0.08,-1.16,0.68
-8.81400e+01,-0.08,-0.16,-1.16,1.16
-8.81300e+01,-0.08,0.48,-1.56,0.6
-8.81200e+01,0.32,0.24,-1.16,0.6
-8.81100e+01,0.08,0.4,-0.84,0.68
-8.81000e+01,0.24,0,-0.92,0.52
-8.80900e+01,0.08,-0.48,-1.16,0.52
-8.80800e+01,0.24,0.08,-1.72,0.76
-8.80700e+01,0.32,-0.32,-1.08,0.84
-8.80600e+01,9.92,inf,-3.48,10.04
-8.80500e+01,-10,-9.92,-2.68,10.12
-8.80400e+01,-10.08,-7.2,-1,8.84
-8.80300e+01,-4,-0.88,-0.12,4.28
-8.80200e+01,1.36,1.44,-0.04,-0.76
-8.80100e+01,4.16,2.24,0.84, -inf
-8.80000e+01,4.8,3.12,1.48, -inf
-8.79900e+01,3.36,2.32,1.32, -inf
-8.79800e+01,1.68,0.56,0.52,-0.84
-8.79700e+01,-0.08,-1.76,-0.2,2.04
-8.79600e+01,-1.52,-2.4,-1.4,4.12
-8.79500e+01,-2.16,-2.32,-1.16,5.08
-8.79400e+01,-1.6,-1.84,-1,4.44
-8.79300e+01,-0.08,-0.48,-0.44,2.84
-8.79200e+01,0.56,0.96,-0.28,0.92
-8.79100e+01,0.96,2,-0.12,-0.6
-8.79000e+01,0.8,2.56,0.6,-1
-8.78900e+01,0.8,1.6,0.76,-1.64
-8.78800e+01,0.16,0.88,0.92,-0.76
-8.78700e+01,0.16,0.32,1,0.36
-8.78600e+01,-0.48,-0.48,0.6,1.4
-8.78500e+01,-0.64,-0.16,0.44,1.56
-8.78400e+01,-0.48,-0.32,0.36,1.88
-8.78300e+01,-0.32,-0.32,0.04,1.48
-8.78200e+01,0.56,0.08,0.76,1.16
-8.78100e+01,0.88,0.48,0.84,0.36
-8.78000e+01,0.8,0.56,0.6,-0.68
-8.77900e+01,0.56,0.48,-0.52,-0.52
-8.77800e+01,0.32,0,-0.52,0.28
-8.77700e+01,1.36,-0.24,-0.68,0.04
-8.77600e+01,1.12,-1.12,-0.6,0.76
-8.77500e+01,0.08,-1.12,0.36,0.68
-8.77400e+01,-0.72,-1.04,0.04,1
-8.77300e+01,-0.48,-0.4,0.2,0.76
-8.77200e+01,-0.8,-0.48,0.04,0.28
-8.77100e+01,-0.64,-0.08,0.84,0.28
-8.77000e+01,-0.16,0,0.6,0.36
-8.76900e+01,0.4,0.72,1,0.2
-8.76800e+01,0,0.8,0.76,0.52
-8.76700e+01,0.08,0.8,1.24,0.52
-8.76600e+01,-1.12,0,1.16,0.68
-8.76500e+01,-1.92,0.08,0.6,0.68
-8.76400e+01,-0.96,-0.08,0.36,0.44
-8.76300e+01,-0.08,-0.32,0.76,0.44
-8.76200e+01,0.32,0,1.08,0.2
-8.76100e+01,0.48,0.24,1,0.2
-8.76000e+01,0.4,0.48,0.92,0.52
-8.75900e+01,0.48,1.04,-0.28,0.36
-8.75800e+01,0.48,0,-0.44,0.52
-8.75700e+01,0.4,-0.56,-0.6,0.36
-8.75600e+01,-0.08,0.16,-0.28,0.2
-8.75500e+01,-0.08,0.4,-0.44,0.44
-8.75400e+01,0.08,-0.48,0.28,0.68
-8.75300e+01,-0.32,0.4,-0.68,0.12
-8.75200e+01,0.24,-0.16,0.44,0.44
-8.75100e+01,0.24,-0.4,0.12,0.52
-8.75000e+01,-0.08,-0.16,0.04,0.52
-8.74900e+01,-0.4,-0.16,0.2,0.6
-8.74800e+01,0.4,-0.4,-0.28,0.04
-8.74700e+01,0.32,-0.24,0.04,0.52
-8.74600e+01,0.64,0.4,-0.84,0.36
-8.74500e+01,0.72,-0.8,0.28,0.6
-8.74400e+01,1.04,-0.88,0.76,0.68
-8.74300e+01,0.72,-0.08,0.6,0.12
-8.74200e+01,0.16,0.64,0.92,-0.04
-8.74100e+01,-0.08,-0.32,1.32,0.28
-8.74000e+01,-0.32,-0.48,1.32,0.28
-8.73900e+01,0.32,-0.56,1.08,0.52
-8.73800e+01,0.48,-0.48,0.52,0.28
-8.73700e+01,0.08,-0.48,0.36,0.36
-8.73600e+01,0.56,0.24,-0.28,0.28
-8.73500e+01,-0.08,0.08,0.2,0.44
-8.73400e+01,-0.16,0.16,0.2,0.36
-8.73300e+01,-0.64,1.04,-0.44,0.12
-8.73200e+01,0,0.24,0.92,0.2
-8.73100e+01,0.16,-0.16,0.36,-0.04
-8.73000e+01,0.24,0.24,0.04,0.12
-8.72900e+01,-0.08,0.8,0.6,0.04
-8.72800e+01,0,0.48,-0.52,0.28
-8.72700e+01,-0.32,0.48,-1.08,0.6
-8.72600e+01,0.64,0.24,-1.16,0.36
-8.72500e+01,0.08,0.56,-1,0.04
-8.72400e+01,-0.4,0.64,-0.36,0.84
-8.72300e+01,-0.32,0.16,-0.6,0.28
-8.72200e+01,-0.24,0.96,-0.84,0.12
-8.72100e+01,-0.4,-0.16,-0.76,0.6
-8.72000e+01,0.24,-0.24,-0.52,0.68
-8.71900e+01,0.32,-0.48,-0.28,0.44
-8.71800e+01,0.56,-0.56,0.76,0.44
-8.71700e+01,-0.24,-0.64,-0.04,0.68
-8.71600e+01,-0.64,-0.4,0.12,0.92
-8.71500e+01,0.16,0.16,0.2,0.36
-8.71400e+01,0.48,-0.08,0.6,0.2
-8.71300e+01,-0.56,-0.24,0.28,0.44
-8.71200e+01,0,1.04,0.36,0.12
-8.71100e+01,-0.4,-0.24,0.68,0.44
-8.71000e+01,0,0.64,0.6,0.44
-8.70900e+01,-0.72,0.96,0.04,0.52
-8.70800e+01,-1.44,1.36,0.12,0.76
-8.70700e+01,-0.96,1.76,0.12,0.68
-8.70600e+01,-1.28,0.8,0.44,0.68
-8.70500e+01,-1.52,1.04,0.52,0.76
-8.70400e+01,-0.8,0.88,0.76,0.28
-8.70300e+01,-0.8,1.44,0.76,0.76
-8.70200e+01,-0.24,1.36,0.84,0.68
-8.70100e+01,0.08,1.04,0.6,0.76
-8.70000e+01,-0.48,0.88,0.68,0.92
-8.69900e+01,-0.72,0.96,1.08,0.6
-8.69800e+01,-0.64,0.16,0.44,0.44
-8.69700e+01,-0.24,-0.32,0.12,0.6
-8.69600e+01,0.96,-0.24,0.04,0.36
-8.69500e+01,0.48,0.4,-0.12,0.6
-8.69400e+01,0.4,-0.48,0.76,0.52
-8.69300e+01,0.72,0.48,0.28,-0.04
-8.69200e+01,0.32,0.24,1.24,0.84
-8.69100e+01,-0.64,0.24,-0.12,1.08
-8.69000e+01,-0.08,0.64,0.2,1.08
-8.68900e+01,-0.24,0.48,-0.44,0.84
-8.68800e+01,-0.96,0.48,0.12,1.32
-8.68700e+01,-0.08,0.64,-0.28,0.6
-8.68600e+01,-0.48,0.08,1.08,0.84
-8.68500e+01,0.56,-0.56,1,0.6
-8.68400e+01,0.08,-1.12,1.4,0.92
-8.68300e+01,0,-1.44,1.4,0.76
-8.68200e+01,0.56,-0.4,1.16,0.52
-8.68100e+01,0.64,-0.32,1.88,0.76
-8.68000e+01,0.32,-0.8,1.16,0.6
-8.67900e+01,0,-1.04,1.24,1.24
-8.67800e+01,1.04,-0.96,-0.28,0.6
-8.67700e+01,1.04,-0.48,-0.68,1.08
-8.67600e+01,0.8,-0.88,-1.16,1.16
-8.67500e+01,0.72,-0.8,-0.28,1
-8.67400e+01,0.56,-0.4,-0.28,0.84
-8.67300e+01,0,-0.32,-0.68,0.76
-8.67200e+01,0.32,0.24,-0.68,0.6
-8.67100e+01,0.72,0.32,-0.04,0.6
-8.67000e+01,-0.4,0.8,0.2,0.92
-8.66900e+01,-0.4,1.92,-0.04,0.76
-8.66800e+01,-0.56,0.48,0.28,1
-8.66700e+01,-0.56,-0.4,0.12,1.32
-8.66600e+01,0,0.08,-0.92,0.6
-8.66500e+01,0.4,0.48,-0.76,0.76
-8.66400e+01,0,-0.08,-0.36,0.92
-8.66300e+01,0,-0.48,-0.92,1.16
-8.66200e+01,0.32,-0.08,-1.56,1.24
-8.66100e+01,0.72,0.4,-1.8,0.92
-8.66000e+01,0.32,0.64,-2.44,0.6
-8.65900e+01,-0.08,1.12,-1.64,0.76
-8.65800e+01,0.16,0.08,-1.48,0.76
-8.65700e+01,-0.48,0.64,-1,0.52
-8.65600e+01,-0.56,0.4,-1,0.76
-8.65500e+01,0.08,0.48,-1.16,0.76
-8.65400e+01,-0.48,-0.4,-1.56,0.92
-8.65300e+01,-0.08,-0.32,-1.16,1
-8.65200e+01,1.04,-0.72,-0.36,0.92
-8.65100e+01,1.04,-0.32,0.44,0.84
-8.65000e+01,0.4,0.08,0.84,0.84
-8.64900e+01,-0.16,-0.08,2.36,1.16
-8.64800e+01,-0.32,-0.24,1.72,0.92
-8.64700e+01,-0.72,-0.88,1.24,1.08
-8.64600e+01,-0.56,-1.04,1.8,1.08
-8.64500e+01,0.56,-0.56,1.32,0.92
-8.64400e+01,0.8,-0.56,0.92,1.16
-8.64300e+01,1.04,-0.16,1.4,1.08
-8.64200e+01,-0.32,0.72,1.48,0.84
-8.64100e+01,-0.8,1.12,0.52,0.6
-8.64000e+01,0.16,-0.8,-0.12,0.76
-8.63900e+01,-0.16,-1.36,0.44,0.84
-8.63800e+01,-0.32,0.08,0.12,0.76
-8.63700e+01,0.08,0.8,-0.68,0.52
-8.63600e+01,0,0.48,-0.76,0.92
-8.63500e+01,-0.56,0.64,-1,1
-8.63400e+01,0,0,-1.08,0.92
-8.63300e+01,0,-0.56,-1.16,1
-8.63200e+01,0.88,0,-1.16,0.6
-8.63100e+01,1.28,-0.24,-0.92,0.68
-8.63000e+01,0.96,0.48,-0.44,0.84
-8.62900e+01,-0.16,-0.16,-0.76,1.32
-8.62800e+01,-0.24,-0.24,-0.92,1.32
-8.62700e+01,0,-0.8,-1.16,1.08
-8.62600e+01,0.24,-0.56,-0.68,1.4
-8.62500e+01,0.24,-0.4,0.28,1.16
-8.62400e+01,-0.08,0.72,0.44,1
-8.62300e+01,-0.48,1.44,0.76,1.16
-8.62200e+01,-0.72,0.4,0.84,1.16
-8.62100e+01,-1.28,-0.08,1,0.76
-8.62000e+01,-0.32,0.8,0.76,0.52
-8.61900e+01,-0.16,0.96,1.08,0.76
-8.61800e+01,0,0.88,0.92,0.52
-8.61700e+01,-0.08,0.24,1.72,1.16
-8.61600e+01,0.24,0.8,1.48,1.08
-8.61500e+01,-0.48,0.24,1,0.92
-8.61400e+01,-0.56,1.04,0.6,0.6
-8.61300e+01,-0.32,0.32,0.2,0.52
-8.61200e+01,-1.04,0.32,0.44,1.08
-8.61100e+01,0,0.72,-0.52,0.92
-8.61000e+01,0.96,0.48,0.92,0.68
-8.60900e+01,1.12,0.16,-0.36,0.6
-8.60800e+01,0.96,0.56,0.04,0.44
-8.60700e+01,0.96,-0.8,0.04,0.28
-8.60600e+01,1.52,-0.56,-0.28,0.36
-8.60500e+01,0.48,-1.36,-0.12,0.52
-8.60400e+01,0.48,-0.96,0.2,0.36
-8.60300e+01,0.96,0.08,-0.44,0.2
-8.60200e+01,0.8,0.56,0.04,0.52
-8.60100e+01,0.88,-0.48,-0.12,0.76
-8.60000e+01,0.56,0.24,-0.44,0.36
-8.59900e+01,-0.08,-1.44,-0.12,0.68
-8.59800e+01,1.76,-1.84,-0.68,0.52
-8.59700e+01,0.56,-1.28,0.36,1.08
-8.59600e+01,0.48,-0.08,-0.12,0.68
-8.59500e+01,-0.56,-0.56,-0.28,0.84
-8.59400e+01,0.08,-0.16,-1.32,0.76
-8.59300e+01,-1.04,-0.96,-0.92,0.68
-8.59200e+01,-0.24,0.08,0.6,0.76
-8.59100e+01,0.4,-0.48,-0.44,0.44
-8.59000e+01,-0.32,0.64,0.28,1.16
-8.58900e+01,-0.8,1.04,-0.68,0.28
-8.58800e+01,-0.64,0.24,-0.68,0.76
-8.58700e+01,0.16,-0.24,-0.76,0.68
-8.58600e+01,-0.4,-0.56,-0.36,0.68
-8.58500e+01,-0.16,-0.16,0.2,0.68
-8.58400e+01,0,-0.48,0.92,0.68
-8.58300e+01,0.16,0.24,0.28,0.76
-8.58200e+01,0.48,0.8,1.08,0.68
-8.58100e+01,0,-0.08,1,0.76
-8.58000e+01,-0.24,0.24,0.76,0.52
-8.57900e+01,0.24,0.24,0.76,0.6
-8.57800e+01,-0.56,0.32,0.84,0.44
-8.57700e+01,-0.56,0.8,0.6,0.28
-8.57600e+01,-0.08,0.48,-0.12,0.68
-8.57500e+01,-0.32,-0.32,0.84,0.52
-8.57400e+01,0.32,-0.24,0.84,0.52
-8.57300e+01,0,-0.08,-0.68,0.6
-8.57200e+01,-0.48,-0.32,0.2,0.52
-8.57100e+01,0.4,-0.24,-0.36,0.36
-8.57000e+01,-0.16,-0.48,0.6,0.68
-8.56900e+01,-0.08,-0.24,0.84,0.52
-8.56800e+01,-0.16,-0.32,1,0.2
-8.56700e+01,-0.32,0.48,0.04,0.2
-8.56600e+01,-0.08,0.4,0.12,0.2
-8.56500e+01,-0.48,-0.48,-0.28,0.44
-8.56400e+01,0.56,-9.92,0.76,-0.04
-8.56300e+01,-1.36,inf,0.84,0.92
-8.56200e+01,-2.64,inf,0.6,2.6
-8.56100e+01,-2.96,1.12,1.4,3.32
-8.56000e+01,-2.64,-4.88,2.04,3.56
-8.55900e+01,-1.44,-5.84,3.08,2.12
-8.55800e+01,-0.24,-3.92,2.44,-0.76
-8.55700e+01,0.88,-1.68,1.32, -inf
-8.55600e+01,2.64,-0.24,0.04, -inf
-8.55500e+01,2.72,0.8,-0.2, -inf
-8.55400e+01,1.76,1.2,-1,-1
-8.55300e+01,0,1.52,-1.16,0.68
-8.55200e+01,-1.28,0.32,-1.56,2.84
-8.55100e+01,-1.92,-1.68,-1.72,4.36
-8.55000e+01,-1.28,-1.52,-1.56,4.36
-8.54900e+01,-1.84,-1.68,-0.92,3.48
-8.54800e+01,-1.2,-0.72,-0.6,2.04
-8.54700e+01,-0.48,-0.64,-0.44,0.36
-8.54600e+01,0.16,-0.56,-0.04,-1.24
-8.54500e+01,0.64,0.4,0.6,-1.96
-8.54400e+01,0.48,0.08,0.92, -inf
-8.54300e+01,0.24,-0.4,1.48,-1.32
-8.54200e+01,0.08,-0.48,1.72,0.04
-8.54100e+01,-0.88,-0.56,1.32,1.56
-8.54000e+01,-1.84,0.32,1.16,2.28
-8.53900e+01,-1.44,-0.24,0.92,2.36
-8.53800e+01,-1.2,-0.8,0.28,2.12
-8.53700e+01,-1.28,0.4,1.16,1.32
-8.53600e+01,-1.04,0.96,0.76,0.68
-8.53500e+01,-0.32,0.8,1.32,0.04
-8.53400e+01,0.24,-0.56,1,-0.28
-8.53300e+01,-0.4,-0.32,1.72,-0.28
-8.53200e+01,0.4,0.8,1,-0.44
-8.53100e+01,-0.56,-0.56,1.48,0.28
-8.53000e+01,0.24,-0.08,0.92,0.2
-8.52900e+01,0.32,0.08,0.76,0.2
-8.52800e+01,-0.08,0.32,0.2,0.84
-8.52700e+01,-0.48,-0.32,-0.2,0.92
-8.52600e+01,0.08,0.56,-0.52,0.92
-8.52500e+01,0.48,0.4,-0.76,0.6
-8.52400e+01,0.24,-0.32,-0.76,0.76
-8.52300e+01,0.64,0.24,-0.28,0.6
-8.52200e+01,0.48,0.32,-0.2,0.36
-8.52100e+01,0.48,-0.24,-0.04,0.68
-8.52000e+01,0.24,-1.04,0.04,0.6
-8.51900e+01,-0.08,-1.36,-0.04,0.76
-8.51800e+01,1.12,-0.24,0.2,0.52
-8.51700e+01,1.2,0.16,0.44,0.6
-8.51600e+01,0.64,0.24,0.04,0.6
-8.51500e+01,0.24,0.24,1.16,0.44
-8.51400e+01,0,0,-0.2,0.52
-8.51300e+01,0.48,0.56,-0.28,0.44
-8.51200e+01,0.32,0.56,-0.44,0.52
-8.51100e+01,0.72,1.2,-0.04,0.36
-8.51000e+01,-0.4,0.64,-0.12,0.6
-8.50900e+01,-0.88,0.32,-0.04,0.68
-8.50800e+01,-0.4,0.96,-0.84,0.28
-8.50700e+01,-0.4,0.56,-0.12,0.52
-8.50600e+01,-0.72,0.08,-0.68,0.36
-8.50500e+01,0.08,1.44,-0.92,0.28
-8.50400e+01,0.4,1.12,-1.32,-0.04
-8.50300e+01,-0.08,0.88,-0.52,0.28
-8.50200e+01,-0.16,0.32,-0.44,0.52
-8.50100e+01,-0.88,-0.72,-0.44,0.92
-8.50000e+01,-0.4,-0.56,-0.68,1.4
-8.49900e+01,-0.24,-1.28,-0.36,1.4
-8.49800e+01,0.32,-0.96,-0.44,1.08
-8.49700e+01,-0.4,-0.08,0.04,0.92
-8.49600e+01,-0.08,-0.16,0.84,0.84
-8.49500e+01,0.16,-0.24,0.92,0.68
-8.49400e+01,0.16,-0.64,1.4,0.76
-8.49300e+01,0.08,-0.08,1.56,0.68
-8.49200e+01,0.24,-0.4,1.48,0.36
-8.49100e+01,0,-0.72,1.16,0.6
-8.49000e+01,0,0,0.84,0.6
-8.48900e+01,-0.08,0.4,1.08,1.16
-8.48800e+01,0.48,-0.96,0.44,0.92
-8.48700e+01,-0.08,-0.8,0.12,1
-8.48600e+01,0.64,-0.4,1.16,0.84
-8.48500e+01,0.56,-0.72,1.48,0.44
-8.48400e+01,-1.44,-0.08,2.44,1
-8.48300e+01,-5.84,-0.48,1.48,0.36
-8.48200e+01,-2.8,0.32,1.24,1.08
-8.48100e+01,10.08,0.32,1.24,2.2
-8.48000e+01,5.76,-0.4,0.52,1.16
-8.47900e+01,-4.24,-0.32,0.52,-0.36
-8.47800e+01,-3.04,-1.2,0.28,-1
-8.47700e+01,-0.56,-1.28,0.12,-0.84
-8.47600e+01,0.4,-1.04,-0.44,-0.6
-8.47500e+01,0.88,-1.12,-0.52,0.28
-8.47400e+01,0.16,-0.96,-1.64,1.08
-8.47300e+01,-1.28,-0.32,-1.4,1.8
-8.47200e+01,-0.96,-0.16,-1.16,1.56
-8.47100e+01,-0.96,-0.56,-1.24,1.32
-8.47000e+01,-0.4,0.4,-1.08,0.52
-8.46900e+01,-0.24,0.4,-1.16,0.12
-8.46800e+01,0.16,0.64,-1.72,0.2
-8.46700e+01,0.4,-0.32,-1.72,0.2
-8.46600e+01,0.32,-0.16,-1.48,0.36
-8.46500e+01,0.08,-0.24,-0.6,0.52
-8.46400e+01,-0.32,0,0.52,0.92
-8.46300e+01,-1.28,0.4,1.24,0.92
-8.46200e+01,-1.6,0.4,0.76,1.48
-8.46100e+01,-1.28,0.64,0.92,1.56
-8.46000e+01,-0.72,0.32,0.04,1.4
-8.45900e+01,-0.56,1.2,0.36,1.16
-8.45800e+01,0.24,1.28,0.12,1.16
-8.45700e+01,-0.48,0.64,0.92,0.44
-8.45600e+01,-0.08,-0.56,-0.12,0.44
-8.45500e+01,-0.08,-1.04,-0.2,0.36
-8.45400e+01,0.8,-0.96,-0.52,0.04
-8.45300e+01,1.04,-0.96,-0.84,0.2
-8.45200e+01,0.64,-0.16,0.84,1.08
-8.45100e+01,0.32,0.08,-0.76,0.68
-8.45000e+01,-0.24,0.16,-0.04,0.6
-8.44900e+01,-0.56,0,-0.04,1
-8.44800e+01,0.8,0,-0.84,0.36
-8.44700e+01,-0.64,-0.16,-0.2,1
-8.44600e+01,-0.32,-0.16,-1,0.84
-8.44500e+01,-0.08,0.08,-0.84,1
-8.44400e+01,0.24,-0.88,-1.32,0.92
-8.44300e+01,0.48,0,-0.84,0.6
-8.44200e+01,-0.24,0.32,-0.76,0.84
-8.44100e+01,-0.8,0.08,-0.52,0.52
-8.44000e+01,0.32,0.72,0.12,0.44
-8.43900e+01,-0.08,-0.08,1.24,0.44
-8.43800e+01,0.32,0.08,1.16,0.44
-8.43700e+01,0.4,-0.48,0.2,0.36
-8.43600e+01,-0.08,-0.48,1.08,0.6
-8.43500e+01,1.76,-0.96,-0.12,0.12
-8.43400e+01,1.36,-0.4,0.2,0.76
-8.43300e+01,0.32,-0.96,0.12,0.52
-8.43200e+01,-0.64,-0.88,0.12,0.44
-8.43100e+01,-0.48,-0.16,0.36,0.76
-8.43000e+01,-0.4,-0.08,-0.12,0.44
-8.42900e+01,-0.4,-0.16,-0.52,0.68
-8.42800e+01,0.4,-0.48,-1.16,0.36
-8.42700e+01,0.48,0.48,-1.96,0.44
-8.42600e+01,0.08,0.24,-1.32,0.92
-8.42500e+01,0.24,-0.72,-1.88,0.52
